generation_number,timestamp,execution_duration_ms,episodes_created,discoveries_made,theories_formed,unknowns_resolved,research_debt,research_velocity,replication_success_rate,adaptations_evaluated,adaptations_adopted,adaptations_rejected,adaptation_success_rate,prediction_accuracy,prediction_calibration,prediction_reliability,civilization_adaptation_index,scientific_capital,institution_diversity,method_diversity,collaboration_density,resource_utilization,budget_remaining,credits_spent,canonical_transaction_count,stage3_results_count,stage4_results_count,stage5_result_id,constitutional_violations,lifecycle_completeness_pct,rollback_frequency
35,2026-06-30T15:20:02.268000Z,5,200,10,10,6,0,10.0,0.8141320242677594,20,20,0,1.0,0.0084,0.992,1.0,87.22,5.3e3,1.0,0.836290568618239,0.475,%{cpu_percent: 45.0; memory_mb: 512},725500,12000,3,3,20,civ_adapt_gen35,0,100.0,0.05
36,2026-06-30T15:20:02.285000Z,11,200,10,10,6,0,10.0,0.8249311095314975,20,20,0,1.0,0.0074,0.993,1.0,86.26,5.3e3,1.0,0.8160502939528463,0.48,%{cpu_percent: 45.0; memory_mb: 512},713500,12000,3,4,20,civ_adapt_gen36,0,100.0,0.05
37,2026-06-30T15:20:02.304000Z,3,200,10,10,6,0,10.0,0.850430729629291,20,20,0,1.0,0.0062,0.994,1.0,81.17,5.3e3,1.0,0.7088168672045343,0.485,%{cpu_percent: 45.0; memory_mb: 512},701500,12000,3,6,20,civ_adapt_gen37,0,100.0,0.05
38,2026-06-30T15:20:02.313000Z,4,200,10,10,6,0,10.0,0.9404700022006591,20,20,0,1.0,0.0079,0.992,1.0,86.56,5.3e3,1.0,0.8222428296505842,0.49,%{cpu_percent: 45.0; memory_mb: 512},689500,12000,3,4,20,civ_adapt_gen38,0,100.0,0.05
39,2026-06-30T15:20:02.343000Z,7,200,10,10,6,0,10.0,0.9206702050429668,20,20,0,1.0,0.0056,0.994,1.0,89.42,5.3e3,1.0,0.8825935590385243,0.495,%{cpu_percent: 45.0; memory_mb: 512},677500,12000,3,8,20,civ_adapt_gen39,0,100.0,0.05
40,2026-06-30T15:20:02.365000Z,8,200,10,10,6,0,10.0,0.8946463741251143,20,20,0,1.0,0.0085,0.992,1.0,82.37,5.3e3,1.0,0.7340482893937538,0.5,%{cpu_percent: 45.0; memory_mb: 512},665500,12000,3,6,20,civ_adapt_gen40,0,100.0,0.05
41,2026-06-30T15:20:02.380000Z,8,200,10,10,6,0,10.0,0.8062092524563222,20,20,0,1.0,0.0073,0.993,1.0,84.11,5.3e3,1.0,0.7707190880366028,0.505,%{cpu_percent: 45.0; memory_mb: 512},653500,12000,3,7,20,civ_adapt_gen41,0,100.0,0.05
42,2026-06-30T15:20:02.398000Z,12,200,10,10,6,0,10.0,0.846121891475959,20,20,0,1.0,0.0087,0.991,1.0,86.63,5.3e3,1.0,0.8238040876023043,0.51,%{cpu_percent: 45.0; memory_mb: 512},641500,12000,3,7,20,civ_adapt_gen42,0,100.0,0.05
43,2026-06-30T15:20:02.414000Z,10,200,10,10,6,0,10.0,0.8492290631497755,20,20,0,1.0,0.0082,0.992,1.0,83.15,5.3e3,1.0,0.7505676706423724,0.515,%{cpu_percent: 45.0; memory_mb: 512},629500,12000,3,4,20,civ_adapt_gen43,0,100.0,0.05
44,2026-06-30T15:20:02.424000Z,4,200,10,10,6,0,10.0,0.8841254737314365,20,20,0,1.0,0.0058,0.994,1.0,82.73,5.3e3,1.0,0.7415944775473803,0.52,%{cpu_percent: 45.0; memory_mb: 512},617500,12000,3,3,20,civ_adapt_gen44,0,100.0,0.05
45,2026-06-30T15:20:02.449000Z,5,200,10,10,6,0,10.0,0.8659835803133228,20,20,0,1.0,0.0077,0.992,1.0,88.3,5.3e3,1.0,0.8588466749825439,0.525,%{cpu_percent: 45.0; memory_mb: 512},605500,12000,3,4,20,civ_adapt_gen45,0,100.0,0.05
46,2026-06-30T15:20:02.462000Z,8,200,10,10,6,0,10.0,0.8567777448780505,20,20,0,1.0,0.0073,0.993,1.0,84.36,5.3e3,1.0,0.7759875669128156,0.53,%{cpu_percent: 45.0; memory_mb: 512},593500,12000,3,8,20,civ_adapt_gen46,0,100.0,0.05
47,2026-06-30T15:20:02.484000Z,5,200,10,10,6,0,10.0,0.8582023563579455,20,20,0,1.0,0.0079,0.992,1.0,84.57,5.3e3,1.0,0.7804356831984638,0.535,%{cpu_percent: 45.0; memory_mb: 512},581500,12000,3,4,20,civ_adapt_gen47,0,100.0,0.05
48,2026-06-30T15:20:02.508000Z,4,200,10,10,6,0,10.0,0.9322049228126449,20,20,0,1.0,0.0073,0.993,1.0,90.22,5.3e3,1.0,0.8994134900178288,0.54,%{cpu_percent: 45.0; memory_mb: 512},569500,12000,3,6,20,civ_adapt_gen48,0,100.0,0.05
49,2026-06-30T15:20:02.517000Z,5,200,10,10,6,0,10.0,0.828982852484596,20,20,0,1.0,0.0083,0.992,1.0,87.49,5.3e3,1.0,0.8418690054905914,0.545,%{cpu_percent: 45.0; memory_mb: 512},557500,12000,3,5,20,civ_adapt_gen49,0,100.0,0.05
50,2026-06-30T15:20:02.537000Z,4,200,10,10,6,0,10.0,0.8313898333457579,20,20,0,1.0,0.0079,0.992,1.0,84.66,5.3e3,1.0,0.7824034716789606,0.55,%{cpu_percent: 45.0; memory_mb: 512},545500,12000,3,6,20,civ_adapt_gen50,0,100.0,0.05
51,2026-06-30T15:20:02.550000Z,4,200,10,10,6,0,10.0,0.8852901484040661,20,20,0,1.0,0.0067,0.993,1.0,89.0,5.3e3,1.0,0.8737790731827718,0.555,%{cpu_percent: 45.0; memory_mb: 512},533500,12000,3,6,20,civ_adapt_gen51,0,100.0,0.05
52,2026-06-30T15:20:02.567000Z,5,200,10,10,6,0,10.0,0.8378833338926894,20,20,0,1.0,0.008,0.992,1.0,85.51,5.3e3,1.0,0.8003001905188809,0.56,%{cpu_percent: 45.0; memory_mb: 512},521500,12000,3,4,20,civ_adapt_gen52,0,100.0,0.05
53,2026-06-30T15:20:02.584000Z,4,200,10,10,6,0,10.0,0.8471985206727796,20,20,0,1.0,0.0059,0.994,1.0,86.48,5.3e3,1.0,0.8206075489997915,0.565,%{cpu_percent: 45.0; memory_mb: 512},509500,12000,3,8,20,civ_adapt_gen53,0,100.0,0.05
54,2026-06-30T15:20:02.606000Z,3,200,10,10,6,0,10.0,0.8809248866260087,20,20,0,1.0,0.0074,0.993,1.0,84.88,5.3e3,1.0,0.7870518474949125,0.57,%{cpu_percent: 45.0; memory_mb: 512},497500,12000,3,6,20,civ_adapt_gen54,0,100.0,0.05
55,2026-06-30T15:20:02.631000Z,17,200,10,10,6,0,10.0,0.9440575928445454,20,20,0,1.0,0.0104,0.99,1.0,89.39,5.3e3,1.0,0.8819545801706985,0.575,%{cpu_percent: 45.0; memory_mb: 512},485500,12000,3,4,20,civ_adapt_gen55,0,100.0,0.05
56,2026-06-30T15:20:02.649000Z,8,200,10,10,6,0,10.0,0.8225939652568763,20,20,0,1.0,0.0065,0.994,1.0,88.89,5.3e3,1.0,0.8714523353575201,0.58,%{cpu_percent: 45.0; memory_mb: 512},473500,12000,3,6,20,civ_adapt_gen56,0,100.0,0.05
57,2026-06-30T15:20:02.663000Z,8,200,10,10,6,0,10.0,0.8245172935327317,20,20,0,1.0,0.0067,0.993,1.0,87.2,5.3e3,1.0,0.8356859501190484,0.585,%{cpu_percent: 45.0; memory_mb: 512},461500,12000,3,3,20,civ_adapt_gen57,0,100.0,0.05
58,2026-06-30T15:20:02.757000Z,25,200,10,10,6,0,10.0,0.8489656344114485,20,20,0,1.0,0.0074,0.993,1.0,84.88,5.3e3,1.0,0.7869113294341805,0.59,%{cpu_percent: 45.0; memory_mb: 512},449500,12000,3,7,20,civ_adapt_gen58,0,100.0,0.05
59,2026-06-30T15:20:02.771000Z,5,200,10,10,6,0,10.0,0.8949857517766325,20,20,0,1.0,0.0086,0.991,1.0,88.02,5.3e3,1.0,0.8531285132530407,0.595,%{cpu_percent: 45.0; memory_mb: 512},437500,12000,3,7,20,civ_adapt_gen59,0,100.0,0.05
60,2026-06-30T15:20:02.796000Z,15,200,10,10,6,0,10.0,0.8761461658328599,20,20,0,1.0,0.0064,0.994,1.0,89.61,5.3e3,1.0,0.8865078834352949,0.6,%{cpu_percent: 45.0; memory_mb: 512},425500,12000,3,8,20,civ_adapt_gen60,0,100.0,0.05
61,2026-06-30T15:20:02.814000Z,3,200,10,10,6,0,10.0,0.8495324304756614,20,20,0,1.0,0.0081,0.992,1.0,81.56,5.3e3,1.0,0.7169712102092377,0.605,%{cpu_percent: 45.0; memory_mb: 512},413500,12000,3,5,20,civ_adapt_gen61,0,100.0,0.05
62,2026-06-30T15:20:02.823000Z,4,200,10,10,6,0,10.0,0.8294668065380766,20,20,0,1.0,0.0068,0.993,1.0,86.23,5.3e3,1.0,0.8153429562837494,0.61,%{cpu_percent: 45.0; memory_mb: 512},401500,12000,3,3,20,civ_adapt_gen62,0,100.0,0.05
63,2026-06-30T15:20:02.844000Z,6,200,10,10,6,0,10.0,0.9318970054642187,20,20,0,1.0,0.0082,0.992,1.0,86.88,5.3e3,1.0,0.8289638804638588,0.615,%{cpu_percent: 45.0; memory_mb: 512},389500,12000,3,3,20,civ_adapt_gen63,0,100.0,0.05
64,2026-06-30T15:20:02.866000Z,10,200,10,10,6,0,10.0,0.8666753747420539,20,20,0,1.0,0.0087,0.991,1.0,83.43,5.3e3,1.0,0.7563630531189078,0.62,%{cpu_percent: 45.0; memory_mb: 512},377500,12000,3,5,20,civ_adapt_gen64,0,100.0,0.05
65,2026-06-30T15:20:02.882000Z,11,200,10,10,6,0,10.0,0.9305168155302774,20,20,0,1.0,0.0085,0.992,1.0,89.6,5.3e3,1.0,0.8863694339027086,0.625,%{cpu_percent: 45.0; memory_mb: 512},365500,12000,3,8,20,civ_adapt_gen65,0,100.0,0.05
66,2026-06-30T15:20:02.892000Z,6,200,10,10,6,0,10.0,0.8371454485465611,20,20,0,1.0,0.0075,0.993,1.0,87.75,5.3e3,1.0,0.8474480434976851,0.63,%{cpu_percent: 45.0; memory_mb: 512},353500,12000,3,7,20,civ_adapt_gen66,0,100.0,0.05
67,2026-06-30T15:20:02.906000Z,5,200,10,10,6,0,10.0,0.9382063367969461,20,20,0,1.0,0.0079,0.992,1.0,84.92,5.3e3,1.0,0.7878278637641418,0.635,%{cpu_percent: 45.0; memory_mb: 512},341500,12000,3,8,20,civ_adapt_gen67,0,100.0,0.05
68,2026-06-30T15:20:02.935000Z,4,200,10,10,6,0,10.0,0.928520769372355,20,20,0,1.0,0.0086,0.991,1.0,83.7,5.3e3,1.0,0.7620085775783677,0.64,%{cpu_percent: 45.0; memory_mb: 512},329500,12000,3,7,20,civ_adapt_gen68,0,100.0,0.05
69,2026-06-30T15:20:02.945000Z,6,200,10,10,6,0,10.0,0.9215620395618223,20,20,0,1.0,0.0075,0.993,1.0,85.0,5.3e3,1.0,0.7895298870624151,0.645,%{cpu_percent: 45.0; memory_mb: 512},317500,12000,3,8,20,civ_adapt_gen69,0,100.0,0.05
70,2026-06-30T15:20:02.968000Z,4,200,10,10,6,0,10.0,0.9464125024784381,20,20,0,1.0,0.0068,0.993,1.0,88.08,5.3e3,1.0,0.8543115020125236,0.65,%{cpu_percent: 45.0; memory_mb: 512},305500,12000,3,8,20,civ_adapt_gen70,0,100.0,0.05
71,2026-06-30T15:20:02.981000Z,5,200,10,10,6,0,10.0,0.8267977548539447,20,20,0,1.0,0.0069,0.993,1.0,83.36,5.3e3,1.0,0.7548781697038701,0.655,%{cpu_percent: 45.0; memory_mb: 512},293500,12000,3,6,20,civ_adapt_gen71,0,100.0,0.05
72,2026-06-30T15:20:02.997000Z,10,200,10,10,6,0,10.0,0.9372931552279957,20,20,0,1.0,0.0078,0.992,1.0,83.77,5.3e3,1.0,0.7635853202237319,0.66,%{cpu_percent: 45.0; memory_mb: 512},281500,12000,3,4,20,civ_adapt_gen72,0,100.0,0.05
73,2026-06-30T15:20:03.010000Z,6,200,10,10,6,0,10.0,0.8075606054335703,20,20,0,1.0,0.008,0.992,1.0,87.26,5.3e3,1.0,0.8371545716150043,0.665,%{cpu_percent: 45.0; memory_mb: 512},269500,12000,3,4,20,civ_adapt_gen73,0,100.0,0.05
74,2026-06-30T15:20:03.028000Z,8,200,10,10,6,0,10.0,0.8870119634556308,20,20,0,1.0,0.0083,0.992,1.0,85.88,5.3e3,1.0,0.807984447555639,0.67,%{cpu_percent: 45.0; memory_mb: 512},257500,12000,3,8,20,civ_adapt_gen74,0,100.0,0.05
75,2026-06-30T15:20:03.040000Z,5,200,10,10,6,0,10.0,0.9309893119528658,20,20,0,1.0,0.0075,0.993,1.0,86.49,5.3e3,1.0,0.8209246288064668,0.675,%{cpu_percent: 45.0; memory_mb: 512},245500,12000,3,6,20,civ_adapt_gen75,0,100.0,0.05
76,2026-06-30T15:20:03.066000Z,14,200,10,10,6,0,10.0,0.8634484313510724,20,20,0,1.0,0.0082,0.992,1.0,83.77,5.3e3,1.0,0.7634926839094183,0.68,%{cpu_percent: 45.0; memory_mb: 512},233500,12000,3,3,20,civ_adapt_gen76,0,100.0,0.05
77,2026-06-30T15:20:03.082000Z,11,200,10,10,6,0,10.0,0.8351347009400835,20,20,0,1.0,0.0075,0.993,1.0,88.49,5.3e3,1.0,0.8630002890554316,0.685,%{cpu_percent: 45.0; memory_mb: 512},221500,12000,3,4,20,civ_adapt_gen77,0,100.0,0.05
78,2026-06-30T15:20:03.093000Z,7,200,10,10,6,0,10.0,0.9201340292560074,20,20,0,1.0,0.0075,0.993,1.0,82.62,5.3e3,1.0,0.7393246700289167,0.69,%{cpu_percent: 45.0; memory_mb: 512},209500,12000,3,6,20,civ_adapt_gen78,0,100.0,0.05
79,2026-06-30T15:20:03.119000Z,14,200,10,10,6,0,10.0,0.8545586537968499,20,20,0,1.0,0.0063,0.994,1.0,83.77,5.3e3,1.0,0.7636073839653833,0.695,%{cpu_percent: 45.0; memory_mb: 512},197500,12000,3,7,20,civ_adapt_gen79,0,100.0,0.05
80,2026-06-30T15:20:03.139000Z,5,200,10,10,6,0,10.0,0.8163945604061663,20,20,0,1.0,0.0066,0.993,1.0,83.38,5.3e3,1.0,0.7552923271054913,0.7,%{cpu_percent: 45.0; memory_mb: 512},185500,12000,3,4,20,civ_adapt_gen80,0,100.0,0.05
81,2026-06-30T15:20:03.152000Z,5,200,10,10,6,0,10.0,0.8385879784575992,20,20,0,1.0,0.0075,0.993,1.0,82.4,5.3e3,1.0,0.7346577552138356,0.705,%{cpu_percent: 45.0; memory_mb: 512},173500,12000,3,6,20,civ_adapt_gen81,0,100.0,0.05
82,2026-06-30T15:20:03.182000Z,12,200,10,10,6,0,10.0,0.8685485668109267,20,20,0,1.0,0.0077,0.992,1.0,89.47,5.3e3,1.0,0.883564029545644,0.71,%{cpu_percent: 45.0; memory_mb: 512},161500,12000,3,5,20,civ_adapt_gen82,0,100.0,0.05
83,2026-06-30T15:20:03.202000Z,6,200,10,10,6,0,10.0,0.8784094075053757,20,20,0,1.0,0.0077,0.992,1.0,87.76,5.3e3,1.0,0.8475611543652237,0.715,%{cpu_percent: 45.0; memory_mb: 512},149500,12000,3,5,20,civ_adapt_gen83,0,100.0,0.05
84,2026-06-30T15:20:03.223000Z,10,200,10,10,6,0,10.0,0.8226530457970846,20,20,0,1.0,0.0068,0.993,1.0,83.93,5.3e3,1.0,0.7670142296608162,0.72,%{cpu_percent: 45.0; memory_mb: 512},137500,12000,3,3,20,civ_adapt_gen84,0,100.0,0.05
85,2026-06-30T15:20:03.242000Z,7,200,10,10,6,0,10.0,0.9029583387791502,20,20,0,1.0,0.008,0.992,1.0,89.86,5.3e3,1.0,0.8917412160634245,0.725,%{cpu_percent: 45.0; memory_mb: 512},125500,12000,3,4,20,civ_adapt_gen85,0,100.0,0.05
86,2026-06-30T15:20:03.263000Z,9,200,10,10,6,0,10.0,0.9328757889679806,20,20,0,1.0,0.0076,0.992,1.0,87.09,5.3e3,1.0,0.8335280023255257,0.73,%{cpu_percent: 45.0; memory_mb: 512},113500,12000,3,3,20,civ_adapt_gen86,0,100.0,0.05
87,2026-06-30T15:20:03.279000Z,7,200,10,10,6,0,10.0,0.9093730741825428,20,20,0,1.0,0.0088,0.991,1.0,82.44,5.3e3,1.0,0.7356153513057695,0.735,%{cpu_percent: 45.0; memory_mb: 512},101500,12000,3,6,20,civ_adapt_gen87,0,100.0,0.05
88,2026-06-30T15:20:03.302000Z,6,200,10,10,6,0,10.0,0.8162442983462774,20,20,0,1.0,0.0066,0.993,1.0,88.86,5.3e3,1.0,0.8707926630065215,0.74,%{cpu_percent: 45.0; memory_mb: 512},89500,12000,3,8,20,civ_adapt_gen88,0,100.0,0.05
89,2026-06-30T15:20:03.329000Z,15,200,10,10,6,0,10.0,0.9444508026617023,20,20,0,1.0,0.0082,0.992,1.0,87.26,5.3e3,1.0,0.83697313655733,0.745,%{cpu_percent: 45.0; memory_mb: 512},77500,12000,3,3,20,civ_adapt_gen89,0,100.0,0.05
