generation_number,timestamp,execution_duration_ms,episodes_created,discoveries_made,theories_formed,unknowns_resolved,research_debt,research_velocity,replication_success_rate,adaptations_evaluated,adaptations_adopted,adaptations_rejected,adaptation_success_rate,prediction_accuracy,prediction_calibration,prediction_reliability,civilization_adaptation_index,scientific_capital,institution_diversity,method_diversity,collaboration_density,resource_utilization,budget_remaining,credits_spent,canonical_transaction_count,stage3_results_count,stage4_results_count,stage5_result_id,constitutional_violations,lifecycle_completeness_pct,rollback_frequency
12,2026-06-30T18:17:28.821000Z,6,200,15,15,2,0,15.0,0.8910523457117195,20,6,14,0.3,0.0088,0.991,1.0,7.27,2876.32,1.0,0.7002759435572251,0.386,%{cpu_percent: 45.0; memory_mb: 512},975964,2902,3,3,20,civ_adapt_gen12,0,100.0,0.05
13,2026-06-30T18:17:28.840000Z,2,200,20,20,8,0,20.0,0.8144265245269361,20,7,13,0.35,0.0068,0.993,1.0,9.54,3491.73,1.0,0.638827654579318,0.523,%{cpu_percent: 45.0; memory_mb: 512},969291,6673,3,3,20,civ_adapt_gen13,0,100.0,0.05
14,2026-06-30T18:17:28.850000Z,4,200,23,23,6,0,23.0,0.8051939574013185,20,11,9,0.55,0.007,0.993,1.0,23.13,4534.31,1.0,0.6098793159331104,0.454,%{cpu_percent: 45.0; memory_mb: 512},961999,7292,3,4,20,civ_adapt_gen14,0,100.0,0.05
15,2026-06-30T18:17:28.863000Z,3,200,9,9,8,0,9.0,0.865727600019354,20,11,9,0.55,0.007,0.993,1.0,24.57,3200.96,1.0,0.7099690707405362,0.369,%{cpu_percent: 45.0; memory_mb: 512},953827,8172,3,6,20,civ_adapt_gen15,0,100.0,0.05
16,2026-06-30T18:17:28.874000Z,2,200,26,26,10,0,26.0,0.9005104097101622,20,13,7,0.65,0.008,0.992,1.0,33.52,5334.15,1.0,0.6701552449659409,0.338,%{cpu_percent: 45.0; memory_mb: 512},942711,11116,3,5,20,civ_adapt_gen16,0,100.0,0.05
17,2026-06-30T18:17:28.892000Z,2,200,12,12,8,0,12.0,0.8933310067382897,20,14,6,0.7,0.0076,0.992,1.0,39.85,4605.79,1.0,0.7120893022663454,0.52,%{cpu_percent: 45.0; memory_mb: 512},936680,6031,3,7,20,civ_adapt_gen17,0,100.0,0.05
18,2026-06-30T18:17:28.914000Z,3,200,13,13,6,0,13.0,0.8020838331761675,20,18,2,0.9,0.0078,0.992,1.0,69.31,5644.79,1.0,0.8015299104821612,0.385,%{cpu_percent: 45.0; memory_mb: 512},929374,7306,3,5,20,civ_adapt_gen18,0,100.0,0.05
19,2026-06-30T18:17:28.919000Z,3,200,23,23,9,0,23.0,0.8906673342901209,20,16,4,0.8,0.0086,0.991,1.0,53.15,6327.9,1.0,0.7483841836342247,0.382,%{cpu_percent: 45.0; memory_mb: 512},918809,10565,3,4,20,civ_adapt_gen19,0,100.0,0.05
20,2026-06-30T18:17:28.938000Z,2,200,17,17,13,0,17.0,0.8527586669892997,20,20,0,1.0,0.0079,0.992,1.0,79.13,6152.01,1.0,0.6659073823434717,0.413,%{cpu_percent: 45.0; memory_mb: 512},904508,14301,3,6,20,civ_adapt_gen20,0,100.0,0.05
1,2026-06-30T18:20:31.453000Z,10,200,18,18,6,0,18.0,0.883105877659873,20,0,20,0.0,0.0057,0.994,1.0,0.0,2104.52,1.0,0.6970405284049168,0.36,%{cpu_percent: 45.0; memory_mb: 512},998186,1814,3,7,20,civ_adapt_gen1,0,100.0,0.05
2,2026-06-30T18:20:31.463000Z,2,200,17,17,9,0,17.0,0.8667584148223131,20,0,20,0.0,0.0071,0.993,1.0,0.0,2002.29,1.0,0.6260467378814141,0.277,%{cpu_percent: 45.0; memory_mb: 512},996938,1248,3,6,20,civ_adapt_gen2,0,100.0,0.05
3,2026-06-30T18:20:31.490000Z,2,200,20,20,4,0,20.0,0.8971287940312096,20,0,20,0.0,0.0071,0.993,1.0,0.0,2391.03,1.0,0.6280101442358925,0.483,%{cpu_percent: 45.0; memory_mb: 512},995277,1661,3,4,20,civ_adapt_gen3,0,100.0,0.05
4,2026-06-30T18:20:31.504000Z,3,200,9,9,6,0,9.0,0.8609083726805085,20,0,20,0.0,0.0087,0.991,1.0,0.0,1125.54,1.0,0.8553426942374034,0.222,%{cpu_percent: 45.0; memory_mb: 512},994067,1210,3,5,20,civ_adapt_gen4,0,100.0,0.05
5,2026-06-30T18:20:31.521000Z,3,200,13,13,7,0,13.0,0.9429594827639141,20,0,20,0.0,0.0081,0.992,1.0,0.0,1531.93,1.0,0.6994873386942381,0.317,%{cpu_percent: 45.0; memory_mb: 512},992387,1680,3,4,20,civ_adapt_gen5,0,100.0,0.05
6,2026-06-30T18:20:31.535000Z,3,200,10,10,9,0,10.0,0.9072785478989601,20,0,20,0.0,0.0059,0.994,1.0,0.0,1435.04,1.0,0.6907317543848064,0.252,%{cpu_percent: 45.0; memory_mb: 512},990096,2291,3,5,20,civ_adapt_gen6,0,100.0,0.05
7,2026-06-30T18:20:31.552000Z,3,200,25,25,12,0,25.0,0.8892028593483986,20,0,20,0.0,0.0085,0.992,1.0,0.0,3402.5,1.0,0.8872358521933668,0.412,%{cpu_percent: 45.0; memory_mb: 512},988369,1727,3,4,20,civ_adapt_gen7,0,100.0,0.05
8,2026-06-30T18:20:31.563000Z,3,200,17,17,5,0,17.0,0.8403628255796332,20,0,20,0.0,0.0074,0.993,1.0,0.0,1783.69,1.0,0.7579039764590596,0.521,%{cpu_percent: 45.0; memory_mb: 512},985706,2663,3,4,20,civ_adapt_gen8,0,100.0,0.05
9,2026-06-30T18:20:31.591000Z,2,200,9,9,6,0,9.0,0.9294485523963348,20,0,20,0.0,0.0061,0.994,1.0,0.0,1135.35,1.0,0.7778214540068181,0.372,%{cpu_percent: 45.0; memory_mb: 512},983326,2380,3,3,20,civ_adapt_gen9,0,100.0,0.05
10,2026-06-30T18:20:31.595000Z,2,200,13,13,10,0,13.0,0.8417224897131126,20,0,20,0.0,0.0076,0.992,1.0,0.0,1763.65,1.0,0.8562966552341221,0.467,%{cpu_percent: 45.0; memory_mb: 512},981407,1919,3,5,20,civ_adapt_gen10,0,100.0,0.05
11,2026-06-30T18:20:31.616000Z,2,200,24,24,6,0,24.0,0.8013533624233361,20,4,16,0.2,0.0084,0.992,1.0,3.25,3243.58,1.0,0.7119282431434546,0.491,%{cpu_percent: 45.0; memory_mb: 512},975453,5954,3,4,20,civ_adapt_gen11,0,100.0,0.05
12,2026-06-30T18:20:31.624000Z,3,200,15,15,5,0,15.0,0.8393286493665131,20,3,17,0.15,0.0087,0.991,1.0,2.01,2326.25,1.0,0.8834055932870432,0.442,%{cpu_percent: 45.0; memory_mb: 512},970394,5059,3,3,20,civ_adapt_gen12,0,100.0,0.05
13,2026-06-30T18:20:31.652000Z,2,200,21,21,2,0,21.0,0.8334484158301099,20,5,15,0.25,0.007,0.993,1.0,4.94,3300.81,1.0,0.6632140895431954,0.494,%{cpu_percent: 45.0; memory_mb: 512},966084,4310,3,3,20,civ_adapt_gen13,0,100.0,0.05
14,2026-06-30T18:20:31.657000Z,3,200,9,9,3,0,9.0,0.862687263647758,20,11,9,0.55,0.0069,0.993,1.0,26.56,3330.45,1.0,0.8486246338573912,0.431,%{cpu_percent: 45.0; memory_mb: 512},956181,9903,3,7,20,civ_adapt_gen14,0,100.0,0.05
15,2026-06-30T18:20:31.671000Z,2,200,10,10,11,0,10.0,0.8817181306854349,20,9,11,0.45,0.0056,0.994,1.0,16.26,3384.88,1.0,0.6909603772203913,0.329,%{cpu_percent: 45.0; memory_mb: 512},949330,6851,3,4,20,civ_adapt_gen15,0,100.0,0.05
16,2026-06-30T18:20:31.694000Z,11,200,23,23,16,0,23.0,0.9105460584077132,20,11,9,0.55,0.0063,0.994,1.0,26.93,5750.51,1.0,0.8741693123323901,0.332,%{cpu_percent: 45.0; memory_mb: 512},940490,8840,3,4,20,civ_adapt_gen16,0,100.0,0.05
17,2026-06-30T18:20:31.701000Z,4,200,12,12,11,0,12.0,0.8004051664732904,20,15,5,0.75,0.0055,0.995,1.0,47.93,4660.87,1.0,0.7937007318337851,0.274,%{cpu_percent: 45.0; memory_mb: 512},925508,14982,3,7,20,civ_adapt_gen17,0,100.0,0.05
18,2026-06-30T18:20:31.739000Z,12,200,22,22,9,0,22.0,0.8441455430361299,20,14,6,0.7,0.0053,0.995,1.0,43.01,5138.99,1.0,0.8479358341310923,0.323,%{cpu_percent: 45.0; memory_mb: 512},918349,7159,3,8,20,civ_adapt_gen18,0,100.0,0.05
19,2026-06-30T18:20:31.749000Z,7,200,25,25,4,0,25.0,0.8070513276538145,20,19,1,0.95,0.0084,0.992,1.0,77.07,6030.21,1.0,0.7977871208497515,0.515,%{cpu_percent: 45.0; memory_mb: 512},903522,14827,3,4,20,civ_adapt_gen19,0,100.0,0.05
20,2026-06-30T18:20:31.759000Z,2,200,11,11,9,0,11.0,0.8896563318948291,20,20,0,1.0,0.0082,0.992,1.0,83.89,5282.78,1.0,0.766161544005036,0.366,%{cpu_percent: 45.0; memory_mb: 512},895317,8205,3,6,20,civ_adapt_gen20,0,100.0,0.05
1,2026-06-30T19:17:41.218000Z,7,200,14,14,8,0,14.0,0.8923523343843717,20,0,20,0.0,0.0081,0.992,1.0,0.0,2160.0,1.0,0.6214919092349062,0.26,%{cpu_percent: 45.0; memory_mb: 512},997833,2167,3,8,20,civ_adapt_gen1,0,100.0,0.05
2,2026-06-30T19:17:41.245000Z,3,200,19,19,7,0,19.0,0.8654713651681099,20,0,20,0.0,0.0069,0.993,1.0,0.0,4995.0,1.0,0.836704896667379,0.308,%{cpu_percent: 45.0; memory_mb: 512},995226,2607,3,7,20,civ_adapt_gen2,0,100.0,0.05
3,2026-06-30T19:17:41.271000Z,6,200,13,13,3,0,13.0,0.8788938091838269,20,0,20,0.0,0.0094,0.991,1.0,0.0,6890.0,1.0,0.7928885899842968,0.421,%{cpu_percent: 45.0; memory_mb: 512},992137,3089,3,3,20,civ_adapt_gen3,0,100.0,0.05
4,2026-06-30T19:17:41.298000Z,6,200,13,13,6,0,13.0,0.9318654737203909,20,0,20,0.0,0.0082,0.992,1.0,0.0,8860.0,1.0,0.8093652633081095,0.341,%{cpu_percent: 45.0; memory_mb: 512},990438,1699,3,8,20,civ_adapt_gen4,0,100.0,0.05
5,2026-06-30T19:17:41.316000Z,3,200,24,24,16,0,24.0,0.816096497039478,20,0,20,0.0,0.0093,0.991,1.0,0.0,12620.0,1.0,0.6502038589849495,0.473,%{cpu_percent: 45.0; memory_mb: 512},988129,2309,3,4,20,civ_adapt_gen5,0,100.0,0.05
6,2026-06-30T19:17:41.345000Z,11,200,22,22,7,0,22.0,0.8167596328421755,20,0,20,0.0,0.0061,0.994,1.0,0.0,15875.0,1.0,0.8233701629659289,0.515,%{cpu_percent: 45.0; memory_mb: 512},985768,2361,3,6,20,civ_adapt_gen6,0,100.0,0.05
7,2026-06-30T19:17:41.388000Z,24,200,9,9,6,0,9.0,0.893476574373836,20,0,20,0.0,0.0099,0.99,1.0,0.0,17285.0,1.0,0.88038858949167,0.439,%{cpu_percent: 45.0; memory_mb: 512},983355,2413,3,8,20,civ_adapt_gen7,0,100.0,0.05
8,2026-06-30T19:17:41.394000Z,3,200,16,16,5,0,16.0,0.8745873187103879,20,0,20,0.0,0.0065,0.994,1.0,0.0,19650.0,1.0,0.6538176513744437,0.355,%{cpu_percent: 45.0; memory_mb: 512},981962,1393,3,5,20,civ_adapt_gen8,0,100.0,0.05
9,2026-06-30T19:17:41.423000Z,7,200,25,25,7,0,25.0,0.934649112092984,20,0,20,0.0,0.0071,0.993,1.0,0.0,23325.0,1.0,0.6952348730839293,0.387,%{cpu_percent: 45.0; memory_mb: 512},979777,2185,3,4,20,civ_adapt_gen9,0,100.0,0.05
10,2026-06-30T19:17:41.460000Z,10,200,15,15,9,0,15.0,0.8677376289993722,20,0,20,0.0,0.0067,0.993,1.0,0.0,25650.0,1.0,0.7289085068455112,0.514,%{cpu_percent: 45.0; memory_mb: 512},978224,1553,3,6,20,civ_adapt_gen10,0,100.0,0.05
11,2026-06-30T19:17:41.496000Z,14,200,11,11,10,0,11.0,0.8982730383919975,20,2,18,0.1,0.0091,0.991,1.0,0.76,27440.0,1.0,0.6034468077913505,0.27,%{cpu_percent: 45.0; memory_mb: 512},975606,2618,3,5,20,civ_adapt_gen11,0,100.0,0.05
12,2026-06-30T19:17:41.527000Z,17,200,12,12,11,0,12.0,0.873228474719266,20,3,17,0.15,0.0078,0.992,1.0,1.85,29395.0,1.0,0.7353882675126331,0.394,%{cpu_percent: 45.0; memory_mb: 512},971955,3651,3,6,20,civ_adapt_gen12,0,100.0,0.05
13,2026-06-30T19:17:41.557000Z,3,200,15,15,5,0,15.0,0.9351768795670281,20,7,13,0.35,0.0082,0.992,1.0,10.16,31620.0,1.0,0.7459026467175456,0.432,%{cpu_percent: 45.0; memory_mb: 512},966629,5326,3,5,20,civ_adapt_gen13,0,100.0,0.05
14,2026-06-30T19:17:41.573000Z,8,200,17,17,10,0,17.0,0.8822166212483725,20,6,14,0.3,0.0064,0.994,1.0,7.92,34250.0,1.0,0.8521204795696624,0.525,%{cpu_percent: 45.0; memory_mb: 512},959671,6958,3,7,20,civ_adapt_gen14,0,100.0,0.05
15,2026-06-30T19:17:41.593000Z,12,200,9,9,8,0,9.0,0.8110556704759455,20,13,7,0.65,0.0077,0.992,1.0,35.22,35710.0,1.0,0.7548124116657772,0.396,%{cpu_percent: 45.0; memory_mb: 512},950959,8712,3,7,20,civ_adapt_gen15,0,100.0,0.05
16,2026-06-30T19:17:41.614000Z,7,200,17,17,5,0,17.0,0.9018194669535429,20,12,8,0.6,0.0084,0.992,1.0,31.97,38215.0,1.0,0.8693489443364267,0.271,%{cpu_percent: 45.0; memory_mb: 512},940317,10642,3,7,20,civ_adapt_gen16,0,100.0,0.05
17,2026-06-30T19:17:41.636000Z,8,200,13,13,9,0,13.0,0.8024910695637946,20,16,4,0.8,0.0082,0.992,1.0,53.13,40260.0,1.0,0.7477129744035491,0.463,%{cpu_percent: 45.0; memory_mb: 512},933549,6768,3,3,20,civ_adapt_gen17,0,100.0,0.05
18,2026-06-30T19:17:41.666000Z,17,200,25,25,5,0,25.0,0.810209616751283,20,15,5,0.75,0.0068,0.993,1.0,50.46,43885.0,1.0,0.8884880586896304,0.269,%{cpu_percent: 45.0; memory_mb: 512},927225,6324,3,5,20,civ_adapt_gen18,0,100.0,0.05
19,2026-06-30T19:17:41.681000Z,10,200,16,16,4,0,16.0,0.8878410719306286,20,20,0,1.0,0.0073,0.993,1.0,86.53,46225.0,1.0,0.8215873771953996,0.28,%{cpu_percent: 45.0; memory_mb: 512},919281,7944,3,6,20,civ_adapt_gen19,0,100.0,0.05
20,2026-06-30T19:17:41.707000Z,7,200,19,19,12,0,19.0,0.8182735737282449,20,20,0,1.0,0.0064,0.994,1.0,87.38,49185.0,1.0,0.8395058142058917,0.345,%{cpu_percent: 45.0; memory_mb: 512},903967,15314,3,4,20,civ_adapt_gen20,0,100.0,0.05
1,2026-06-30T19:20:56.432000Z,11,200,11,11,9,0,11.0,0.8161032955529758,20,0,20,0.0,0.0073,0.993,1.0,0.0,1765,1.0,0.7412171730412099,0.306,%{cpu_percent: 45.0; memory_mb: 512},996874,3126,3,4,20,civ_adapt_gen1,0,100.0,0.05
1,2026-06-30T19:21:32.147000Z,11,200,17,17,9,0,17.0,0.811821409664738,20,0,20,0.0,0.0085,0.992,1.0,0.0,2605,1.0,0.7570884944511975,0.449,%{cpu_percent: 45.0; memory_mb: 512},998730,1270,3,8,20,civ_adapt_gen1,0,100.0,0.05
1,2026-06-30T19:22:09.021000Z,12,200,20,20,11,0,20.0,0.8963737790126827,20,0,20,0.0,0.0081,0.992,1.0,0.0,3075,1.0,0.8876369521450403,0.477,%{cpu_percent: 45.0; memory_mb: 512},997423,2577,3,5,20,civ_adapt_gen1,0,100.0,0.05
1,2026-06-30T19:23:35.018000Z,10,200,21,21,5,0,21.0,0.8101629246360549,20,0,20,0.0,0.0071,0.993,1.0,0.0,3065,1.0,0.7767800923065667,0.49,%{cpu_percent: 45.0; memory_mb: 512},998489,1511,3,5,20,civ_adapt_gen1,0,100.0,0.05
2,2026-06-30T19:23:35.043000Z,9,200,19,19,14,0,19.0,0.8823390345797822,20,0,20,0.0,0.0057,0.994,1.0,0.0,3010,1.0,0.6737147352025897,0.468,%{cpu_percent: 45.0; memory_mb: 512},996095,2394,3,3,20,civ_adapt_gen2,0,100.0,0.05
3,2026-06-30T19:23:35.066000Z,3,200,21,21,4,0,21.0,0.808593812937413,20,0,20,0.0,0.0076,0.992,1.0,0.0,3040,1.0,0.8707551799107442,0.36,%{cpu_percent: 45.0; memory_mb: 512},994681,1414,3,3,20,civ_adapt_gen3,0,100.0,0.05
4,2026-06-30T19:23:35.091000Z,3,200,21,21,6,0,21.0,0.9004905567026413,20,0,20,0.0,0.0077,0.992,1.0,0.0,3090,1.0,0.6123142007285067,0.287,%{cpu_percent: 45.0; memory_mb: 512},992556,2125,3,8,20,civ_adapt_gen4,0,100.0,0.05
5,2026-06-30T19:23:35.098000Z,2,200,15,15,5,0,15.0,0.8212632497810275,20,0,20,0.0,0.0076,0.992,1.0,0.0,2225,1.0,0.8260584306521562,0.478,%{cpu_percent: 45.0; memory_mb: 512},989461,3095,3,3,20,civ_adapt_gen5,0,100.0,0.05
6,2026-06-30T19:23:35.118000Z,3,200,10,10,5,0,10.0,0.9026250145529118,20,0,20,0.0,0.0089,0.991,1.0,0.0,1525,1.0,0.8187617899628956,0.339,%{cpu_percent: 45.0; memory_mb: 512},986362,3099,3,6,20,civ_adapt_gen6,0,100.0,0.05
7,2026-06-30T19:23:35.134000Z,3,200,18,18,2,1,18.0,0.8800397595701926,20,0,20,0.0,0.0074,0.993,1.0,0.0,2570,1.0,0.8872533249071825,0.418,%{cpu_percent: 45.0; memory_mb: 512},984405,1957,3,6,20,civ_adapt_gen7,0,100.0,0.05
8,2026-06-30T19:23:35.151000Z,3,200,18,18,8,0,18.0,0.8135461677512803,20,0,20,0.0,0.0068,0.993,1.0,0.0,2720,1.0,0.6770733838646956,0.268,%{cpu_percent: 45.0; memory_mb: 512},982911,1494,3,8,20,civ_adapt_gen8,0,100.0,0.05
9,2026-06-30T19:23:35.166000Z,3,200,9,9,7,0,9.0,0.8691497859494457,20,0,20,0.0,0.0071,0.993,1.0,0.0,1435,1.0,0.7142500186468796,0.502,%{cpu_percent: 45.0; memory_mb: 512},980045,2866,3,7,20,civ_adapt_gen9,0,100.0,0.05
10,2026-06-30T19:23:35.191000Z,4,200,23,23,3,0,23.0,0.9308803638509887,20,0,20,0.0,0.0067,0.993,1.0,0.0,3295,1.0,0.85794180857526,0.492,%{cpu_percent: 45.0; memory_mb: 512},978474,1571,3,4,20,civ_adapt_gen10,0,100.0,0.05
11,2026-06-30T19:23:35.212000Z,3,200,11,11,11,0,11.0,0.9227345836937952,20,3,17,0.15,0.0067,0.993,1.0,1.95,1815,1.0,0.8258866607758064,0.25,%{cpu_percent: 45.0; memory_mb: 512},973535,4939,3,6,20,civ_adapt_gen11,0,100.0,0.05
12,2026-06-30T19:23:35.224000Z,2,200,22,22,7,0,22.0,0.9236076651651552,20,3,17,0.15,0.0069,0.993,1.0,2.02,3255,1.0,0.8936470959215973,0.484,%{cpu_percent: 45.0; memory_mb: 512},970699,2836,3,3,20,civ_adapt_gen12,0,100.0,0.05
13,2026-06-30T19:23:35.254000Z,15,200,24,24,10,0,24.0,0.9379250112828774,20,4,16,0.2,0.0069,0.993,1.0,3.46,3610,1.0,0.8213689308144903,0.451,%{cpu_percent: 45.0; memory_mb: 512},968035,2664,3,4,20,civ_adapt_gen13,0,100.0,0.05
14,2026-06-30T19:23:35.260000Z,3,200,9,9,7,0,9.0,0.9001017619089876,20,5,15,0.25,0.0072,0.993,1.0,5.08,1435,1.0,0.711589945253932,0.329,%{cpu_percent: 45.0; memory_mb: 512},964886,3149,3,3,20,civ_adapt_gen14,0,100.0,0.05
15,2026-06-30T19:23:35.277000Z,4,200,9,9,9,0,9.0,0.9136981097144679,20,8,12,0.4,0.0092,0.991,1.0,13.09,1485,1.0,0.7228330370091142,0.245,%{cpu_percent: 45.0; memory_mb: 512},960143,4743,3,5,20,civ_adapt_gen15,0,100.0,0.05
16,2026-06-30T19:23:35.296000Z,3,200,24,24,9,0,24.0,0.9463724915052028,20,13,7,0.65,0.0098,0.99,1.0,35.84,3585,1.0,0.7858260187325257,0.4,%{cpu_percent: 45.0; memory_mb: 512},954911,5232,3,4,20,civ_adapt_gen16,0,100.0,0.05
17,2026-06-30T19:23:35.316000Z,7,200,18,18,6,0,18.0,0.8263007007117102,20,16,4,0.8,0.0085,0.992,1.0,55.14,2670,1.0,0.8139215251268536,0.271,%{cpu_percent: 45.0; memory_mb: 512},947204,7707,3,3,20,civ_adapt_gen17,0,100.0,0.05
18,2026-06-30T19:23:35.330000Z,4,200,9,9,13,0,9.0,0.9458977711507481,20,17,3,0.85,0.0075,0.993,1.0,63.14,1585,1.0,0.8398625789441834,0.285,%{cpu_percent: 45.0; memory_mb: 512},931736,15468,3,6,20,civ_adapt_gen18,0,100.0,0.05
19,2026-06-30T19:23:35.348000Z,4,200,25,25,4,0,25.0,0.8406508599809825,20,20,0,1.0,0.0051,0.995,1.0,77.85,3600,1.0,0.6390345283147439,0.42,%{cpu_percent: 45.0; memory_mb: 512},918651,13085,3,4,20,civ_adapt_gen19,0,100.0,0.05
20,2026-06-30T19:23:35.363000Z,3,200,22,22,3,0,22.0,0.8608706375513886,20,20,0,1.0,0.0064,0.994,1.0,81.32,3155,1.0,0.7119712241263298,0.483,%{cpu_percent: 45.0; memory_mb: 512},903028,15623,3,5,20,civ_adapt_gen20,0,100.0,0.05
1,2026-06-30T19:25:09.796000Z,7,200,9,9,6,0,9.0,0.8318641269483197,20,0,20,0.0,0.0052,0.995,1.0,0.0,1410,1.0,0.8882883489779223,0.337,%{cpu_percent: 45.0; memory_mb: 512},998231,1769,3,5,20,civ_adapt_gen1,0,100.0,0.05
2,2026-06-30T19:25:09.822000Z,7,200,20,20,7,0,20.0,0.887825786871574,20,0,20,0.0,0.0075,0.993,1.0,0.0,2975,1.0,0.8756765787116427,0.252,%{cpu_percent: 45.0; memory_mb: 512},996402,1829,3,8,20,civ_adapt_gen2,0,100.0,0.05
3,2026-06-30T19:25:09.868000Z,20,200,17,17,12,0,17.0,0.8273831869655055,20,0,20,0.0,0.0076,0.992,1.0,0.0,2680,1.0,0.6182784934021898,0.43,%{cpu_percent: 45.0; memory_mb: 512},993344,3058,3,6,20,civ_adapt_gen3,0,100.0,0.05
4,2026-06-30T19:25:09.876000Z,4,200,22,22,6,0,22.0,0.867816490945791,20,0,20,0.0,0.0057,0.994,1.0,0.0,3230,1.0,0.6912091696339318,0.247,%{cpu_percent: 45.0; memory_mb: 512},991707,1637,3,5,20,civ_adapt_gen4,0,100.0,0.05
5,2026-06-30T19:25:09.921000Z,15,200,17,17,17,0,17.0,0.8550978839118238,20,0,20,0.0,0.0063,0.994,1.0,0.0,2805,1.0,0.6635170150722792,0.351,%{cpu_percent: 45.0; memory_mb: 512},988730,2977,3,8,20,civ_adapt_gen5,0,100.0,0.05
6,2026-06-30T19:25:09.940000Z,3,200,11,11,3,1,11.0,0.9361042972186195,20,0,20,0.0,0.0079,0.992,1.0,0.0,1615,1.0,0.6465029720493702,0.451,%{cpu_percent: 45.0; memory_mb: 512},986904,1826,3,8,20,civ_adapt_gen6,0,100.0,0.05
7,2026-06-30T19:25:09.989000Z,11,200,23,23,5,0,23.0,0.8749717125276947,20,0,20,0.0,0.0069,0.993,1.0,0.0,3345,1.0,0.7721820139610878,0.292,%{cpu_percent: 45.0; memory_mb: 512},984061,2843,3,3,20,civ_adapt_gen7,0,100.0,0.05
