generation_number,timestamp,execution_duration_ms,episodes_created,discoveries_made,theories_formed,unknowns_resolved,research_debt,research_velocity,replication_success_rate,adaptations_evaluated,adaptations_adopted,adaptations_rejected,adaptation_success_rate,prediction_accuracy,prediction_calibration,prediction_reliability,civilization_adaptation_index,scientific_capital,institution_diversity,method_diversity,collaboration_density,resource_utilization,budget_remaining,credits_spent,canonical_transaction_count,stage3_results_count,stage4_results_count,stage5_result_id,constitutional_violations,lifecycle_completeness_pct,rollback_frequency
64,2026-06-30T11:20:46.563000Z,3,200,10,10,6,0,10.0,0.9187754022261709,20,20,0,1.0,0.0074,0.993,1.0,83.11,5.3e3,1.0,0.7497648672377593,0.62,%{cpu_percent: 45.0; memory_mb: 512},381000,12000,3,4,20,civ_adapt_gen64,0,100.0,0.05
65,2026-06-30T11:20:46.592000Z,4,200,10,10,6,0,10.0,0.8626644127031934,20,20,0,1.0,0.0066,0.993,1.0,82.72,5.3e3,1.0,0.7415161797252564,0.625,%{cpu_percent: 45.0; memory_mb: 512},369000,12000,3,8,20,civ_adapt_gen65,0,100.0,0.05
66,2026-06-30T11:20:46.616000Z,2,200,10,10,6,0,10.0,0.942993113881897,20,20,0,1.0,0.0062,0.994,1.0,85.78,5.3e3,1.0,0.8059165017276896,0.63,%{cpu_percent: 45.0; memory_mb: 512},357000,12000,3,7,20,civ_adapt_gen66,0,100.0,0.05
67,2026-06-30T11:20:46.658000Z,3,200,10,10,6,0,10.0,0.9041721680412205,20,20,0,1.0,0.0075,0.993,1.0,81.66,5.3e3,1.0,0.7191595174380612,0.635,%{cpu_percent: 45.0; memory_mb: 512},345000,12000,3,8,20,civ_adapt_gen67,0,100.0,0.05
68,2026-06-30T11:20:46.669000Z,9,200,10,10,6,0,10.0,0.830608663249187,20,20,0,1.0,0.0066,0.993,1.0,85.06,5.3e3,1.0,0.7908103259129609,0.64,%{cpu_percent: 45.0; memory_mb: 512},333000,12000,3,3,20,civ_adapt_gen68,0,100.0,0.05
69,2026-06-30T11:20:46.692000Z,2,200,10,10,6,0,10.0,0.8288289889136485,20,20,0,1.0,0.009,0.991,1.0,88.25,5.3e3,1.0,0.8579197783699068,0.645,%{cpu_percent: 45.0; memory_mb: 512},321000,12000,3,3,20,civ_adapt_gen69,0,100.0,0.05
70,2026-06-30T11:20:46.718000Z,16,200,10,10,6,0,10.0,0.8810221593357026,20,20,0,1.0,0.0068,0.993,1.0,86.83,5.3e3,1.0,0.8280218326572214,0.65,%{cpu_percent: 45.0; memory_mb: 512},309000,12000,3,6,20,civ_adapt_gen70,0,100.0,0.05
71,2026-06-30T11:20:46.754000Z,13,200,10,10,6,0,10.0,0.9095017954560015,20,20,0,1.0,0.0068,0.993,1.0,85.01,5.3e3,1.0,0.7896900576556697,0.655,%{cpu_percent: 45.0; memory_mb: 512},297000,12000,3,5,20,civ_adapt_gen71,0,100.0,0.05
72,2026-06-30T11:20:46.762000Z,3,200,10,10,6,0,10.0,0.8948770520363356,20,20,0,1.0,0.0066,0.993,1.0,89.91,5.3e3,1.0,0.8928722622576151,0.66,%{cpu_percent: 45.0; memory_mb: 512},285000,12000,3,4,20,civ_adapt_gen72,0,100.0,0.05
73,2026-06-30T11:20:46.791000Z,10,200,10,10,6,0,10.0,0.914032849752003,20,20,0,1.0,0.0066,0.993,1.0,87.16,5.3e3,1.0,0.8349246128469086,0.665,%{cpu_percent: 45.0; memory_mb: 512},273000,12000,3,3,20,civ_adapt_gen73,0,100.0,0.05
74,2026-06-30T11:20:46.811000Z,3,200,10,10,6,0,10.0,0.8408587350803514,20,20,0,1.0,0.0057,0.994,1.0,88.18,5.3e3,1.0,0.8563554921781551,0.67,%{cpu_percent: 45.0; memory_mb: 512},261000,12000,3,4,20,civ_adapt_gen74,0,100.0,0.05
75,2026-06-30T11:20:46.824000Z,2,200,10,10,6,0,10.0,0.9464121603577117,20,20,0,1.0,0.0092,0.991,1.0,84.82,5.3e3,1.0,0.7857255005886493,0.675,%{cpu_percent: 45.0; memory_mb: 512},249000,12000,3,4,20,civ_adapt_gen75,0,100.0,0.05
76,2026-06-30T11:20:46.860000Z,4,200,10,10,6,0,10.0,0.8865568735152313,20,20,0,1.0,0.0075,0.993,1.0,85.36,5.3e3,1.0,0.7969692367795305,0.68,%{cpu_percent: 45.0; memory_mb: 512},237000,12000,3,6,20,civ_adapt_gen76,0,100.0,0.05
77,2026-06-30T11:20:46.893000Z,17,200,10,10,6,0,10.0,0.846335212602974,20,20,0,1.0,0.0095,0.991,1.0,87.36,5.3e3,1.0,0.8391511739849464,0.685,%{cpu_percent: 45.0; memory_mb: 512},225000,12000,3,5,20,civ_adapt_gen77,0,100.0,0.05
78,2026-06-30T11:20:46.902000Z,5,200,10,10,6,0,10.0,0.9326433732320176,20,20,0,1.0,0.0077,0.992,1.0,86.52,5.3e3,1.0,0.8215017795747493,0.69,%{cpu_percent: 45.0; memory_mb: 512},213000,12000,3,5,20,civ_adapt_gen78,0,100.0,0.05
79,2026-06-30T11:20:46.931000Z,2,200,10,10,6,0,10.0,0.8382434164139608,20,20,0,1.0,0.0083,0.992,1.0,82.79,5.3e3,1.0,0.7428723307034858,0.695,%{cpu_percent: 45.0; memory_mb: 512},201000,12000,3,6,20,civ_adapt_gen79,0,100.0,0.05
80,2026-06-30T11:20:46.952000Z,3,200,10,10,6,0,10.0,0.8775258694266185,20,20,0,1.0,0.0067,0.993,1.0,86.67,5.3e3,1.0,0.8246943134111614,0.7,%{cpu_percent: 45.0; memory_mb: 512},189000,12000,3,6,20,civ_adapt_gen80,0,100.0,0.05
81,2026-06-30T11:20:47.009000Z,29,200,10,10,6,0,10.0,0.9120224852509,20,20,0,1.0,0.0064,0.994,1.0,87.63,5.3e3,1.0,0.8448307683267331,0.705,%{cpu_percent: 45.0; memory_mb: 512},177000,12000,3,7,20,civ_adapt_gen81,0,100.0,0.05
82,2026-06-30T11:20:47.018000Z,4,200,10,10,6,0,10.0,0.8540207094084244,20,20,0,1.0,0.0081,0.992,1.0,87.74,5.3e3,1.0,0.8472022344661561,0.71,%{cpu_percent: 45.0; memory_mb: 512},165000,12000,3,3,20,civ_adapt_gen82,0,100.0,0.05
83,2026-06-30T11:20:47.069000Z,2,200,10,10,6,0,10.0,0.8783270383651267,20,20,0,1.0,0.0081,0.992,1.0,85.6,5.3e3,1.0,0.8021344592007542,0.715,%{cpu_percent: 45.0; memory_mb: 512},153000,12000,3,5,20,civ_adapt_gen83,0,100.0,0.05
84,2026-06-30T11:20:47.094000Z,23,200,10,10,6,0,10.0,0.8641111161542663,20,20,0,1.0,0.0078,0.992,1.0,87.61,5.3e3,1.0,0.8444649450158055,0.72,%{cpu_percent: 45.0; memory_mb: 512},141000,12000,3,5,20,civ_adapt_gen84,0,100.0,0.05
85,2026-06-30T11:20:47.107000Z,9,200,10,10,6,0,10.0,0.8653309021234229,20,20,0,1.0,0.0066,0.993,1.0,89.68,5.3e3,1.0,0.8880668518345617,0.725,%{cpu_percent: 45.0; memory_mb: 512},129000,12000,3,4,20,civ_adapt_gen85,0,100.0,0.05
86,2026-06-30T11:20:47.139000Z,9,200,10,10,6,0,10.0,0.8557684870180229,20,20,0,1.0,0.0084,0.992,1.0,86.04,5.3e3,1.0,0.8112639455659615,0.73,%{cpu_percent: 45.0; memory_mb: 512},117000,12000,3,4,20,civ_adapt_gen86,0,100.0,0.05
87,2026-06-30T11:20:47.147000Z,4,200,10,10,6,0,10.0,0.826426496598896,20,20,0,1.0,0.0067,0.993,1.0,82.22,5.3e3,1.0,0.7308466331065828,0.735,%{cpu_percent: 45.0; memory_mb: 512},105000,12000,3,5,20,civ_adapt_gen87,0,100.0,0.05
88,2026-06-30T11:20:47.171000Z,11,200,10,10,6,0,10.0,0.9244319542225126,20,20,0,1.0,0.0087,0.991,1.0,85.26,5.3e3,1.0,0.7949556303376206,0.74,%{cpu_percent: 45.0; memory_mb: 512},93000,12000,3,3,20,civ_adapt_gen88,0,100.0,0.05
89,2026-06-30T11:20:47.188000Z,3,200,10,10,6,0,10.0,0.8390398266529641,20,20,0,1.0,0.0067,0.993,1.0,83.67,5.3e3,1.0,0.7614468862928193,0.745,%{cpu_percent: 45.0; memory_mb: 512},81000,12000,3,6,20,civ_adapt_gen89,0,100.0,0.05
